web-scraper-order,web-scraper-start-url,viewed_bought,title,rating_count,rating,img-src,isbn,publisher
"1621318613-771","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
"1621318596-678","https://www.amazon.com/Sapiens-Humankind-Yuval-Noah-Harari/dp/0062316117/ref=pd_vtp_14?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0062316117&psc=1","Sapiens Short Reads Urban Survivor","Sapiens: A Brief History of Humankind","43,829 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41lZKXt1+ML._SY344_BO1,204,203,200_.jpg","978-0062316110","May 15, 2018"
"1621318588-593","https://www.amazon.com/Simple-Path-Wealth-financial-independence/dp/1533667926/ref=pd_vtp_16?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1533667926&psc=1","","The Simple Path to Wealth: Your road map to financial independence and a rich, free life","5,018 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41oX+Lk2-ML._SY344_BO1,204,203,200_.jpg","null","5.5 x 0.72 x 8.5 inches"
"1621318633-866","https://www.amazon.com/How-Happiness-Approach-Getting-Life/dp/0143114956/ref=pd_vtp_7?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0143114956&psc=1","Thanks!: How the New Science of Gratitude Can Make You Happier","The How of Happiness: A New Approach to Getting the Life You Want","924 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51b3mH2BXYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143114956","December 30, 2008"
"1621318645-942","https://www.amazon.com/Predictably-Irrational-Revised-Expanded-Decisions/dp/0061353248/ref=pd_vtp_4?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061353248&psc=1","Nudge: Improving Decisions About Health, Wealth, and Happiness","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","3,996 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/516XdxUXpNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","5.31 x 0.86 x 8 inches"
"1621318568-490","https://www.amazon.com/Automatic-Millionaire-Expanded-Updated-Powerful/dp/0451499085/ref=pd_vtp_20?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0451499085&psc=1","Start Late, Finish Rich: A No-Fail Plan for Achieving Financial Freedom at Any Age","The Automatic Millionaire, Expanded and Updated: A Powerful One-Step Plan to Live and Finish Rich","1,694 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41vnPDXXg+L._SY344_BO1,204,203,200_.jpg","0451499085","Crown"
"1621318624-819","https://www.amazon.com/Power-Habit-What-Life-Business/dp/081298160X/ref=pd_vtp_9?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=081298160X&psc=1","<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/I/B1ZUrS2QXeS.png_SR247,139__BG0,0,0_.png"" height=""139px"" width=""247px""/> 9:07  Click to play video","The Power of Habit: Why We Do What We Do in Life and Business","16,221 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51UKFWWvqHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0812981605","January 7, 2014"
"1621318583-583","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","The Intelligent Investor Short Reads","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318574-516","https://www.amazon.com/Random-Walk-Down-Wall-Street/dp/0393358380/ref=pd_vtp_19?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393358380&psc=1","One Up On Wall Street: How To Use What You Already Know To Make Money In The Market","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","1,879 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51Hh5WUNO3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0393358380","W. W. Norton & Company"
"1621318609-740","https://www.amazon.com/Your-Money-Life-Transforming-Relationship/dp/0143115766/ref=pd_vtp_11?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0143115766&psc=1","The Automatic Millionaire, Expanded and Updated: A Powerful One-Step Plan to Live and Finish Rich","Your Money or Your Life: 9 Steps to Transforming Your Relationship with Money and Achieving Financial Independence: Fully Revised and Updated for 2018","2,535 ratings","4.5 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fFQ9HJBjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115762","December 10, 2008"
"1621318583-568","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns (Little Books, Big Profits)","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318662-1017","https://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman/dp/0374533555/ref=pd_vtp_1?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0374533555&psc=1","","Thinking, Fast and Slow","19,358 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41wI53OEpCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0374533555","Farrar, Straus and Giroux"
"1621318613-787","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","<img alt="""" src=""https://m.media-amazon.com/images/I/A1hj2XpiQpL.png_SR247,139__BG0,0,0_.png"" height=""139px"" width=""247px""/> 0:49  Click to play video","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
"1621318601-701","https://www.amazon.com/Will-Teach-You-Rich-Second/dp/1523505745/ref=pd_vtp_13?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1523505745&psc=1","","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","7,383 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51v9NVwWHHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1523505746","May 14, 2019"
"1621318601-696","https://www.amazon.com/Will-Teach-You-Rich-Second/dp/1523505745/ref=pd_vtp_13?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1523505745&psc=1","The Simple Path to Wealth: Your road map to financial independence and a rich, free life","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","7,383 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51v9NVwWHHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1523505746","May 14, 2019"
"1621318636-891","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/0300122233/ref=pd_vtp_6?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0300122233&psc=1","","Nudge: Improving Decisions About Health, Wealth, and Happiness","1,562 ratings","4.3 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41F7M+zICGL._SY344_BO1,204,203,200_.jpg","978-0300122237","April 8, 2008"
"1621318592-620","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","Boomerang: Travels in the New Third World","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318583-564","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","Buffett’s 2-Step Stock Market Strategy: Know When to Buy A Stock, Become a Millionaire, Get The Highest Returns","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318592-636","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","Robert Lufkin MD Amazon Influencer Store","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318604-714","https://www.amazon.com/Flow-Psychology-Experience-Perennial-Classics/dp/0061339202/ref=pd_vtp_12?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061339202&psc=1","Flow: The Classic Work on How to Achieve Happiness, with a new Introduction by the…","Flow: The Psychology of Optimal Experience (Harper Perennial Modern Classics)","2,752 ratings","4.5 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/4187W86yEUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","July 1, 2008"
"1621318568-498","https://www.amazon.com/Automatic-Millionaire-Expanded-Updated-Powerful/dp/0451499085/ref=pd_vtp_20?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0451499085&psc=1","Smart Couples Finish Rich, Revised and Updated: 9 Steps to Creating a Rich Future for You and Your Partner","The Automatic Millionaire, Expanded and Updated: A Powerful One-Step Plan to Live and Finish Rich","1,694 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41vnPDXXg+L._SY344_BO1,204,203,200_.jpg","0451499085","Crown"
"1621318588-598","https://www.amazon.com/Simple-Path-Wealth-financial-independence/dp/1533667926/ref=pd_vtp_16?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1533667926&psc=1","Quit Like a Millionaire: No Gimmicks, Luck, or Trust Fund Required","The Simple Path to Wealth: Your road map to financial independence and a rich, free life","5,018 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41oX+Lk2-ML._SY344_BO1,204,203,200_.jpg","null","5.5 x 0.72 x 8.5 inches"
"1621318564-458","https://www.amazon.com/Little-Book-Common-Sense-Investing/dp/1119404509/ref=pd_vtp_21?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1119404509&psc=1","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns (Little Books, Big Profits)","4,339 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51cCQzs8EBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1119404507","October 16, 2017"
"1621318656-1004","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","How to Change: The Science of Getting from Where You Are to Where You Want to Be","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318645-952","https://www.amazon.com/Predictably-Irrational-Revised-Expanded-Decisions/dp/0061353248/ref=pd_vtp_4?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061353248&psc=1","Nudge: Improving Decisions About Health, Wealth, and Happiness","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","3,996 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/516XdxUXpNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","5.31 x 0.86 x 8 inches"
"1621318662-1016","https://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman/dp/0374533555/ref=pd_vtp_1?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0374533555&psc=1","Noise: A Flaw in Human Judgment","Thinking, Fast and Slow","19,358 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41wI53OEpCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0374533555","Farrar, Straus and Giroux"
"1621318640-914","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=pd_vtp_5?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0735211299&psc=1","Atomic Habits: an Easy & Proven Way to Build Good Habits and Break Bad Ones","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","41,335 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51PujYOdzLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0735211292","October 16, 2018"
"1621318629-832","https://www.amazon.com/Think-Again-Power-Knowing-What/dp/1984878107/ref=pd_vtp_8?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1984878107&psc=1","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","Think Again: The Power of Knowing What You Don't Know","3,700 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41Ojcfxmn1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1984878106","February 2, 2021"
"1621318649-975","https://www.amazon.com/Misbehaving-Behavioral-Economics-Richard-Thaler/dp/039335279X/ref=pd_vtp_3?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=039335279X&psc=1","","Misbehaving: The Making of Behavioral Economics","1,598 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41rywvF7HOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0393352795","June 14, 2016"
"1621318656-1009","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318640-910","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=pd_vtp_5?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0735211299&psc=1","Workbook for James Clear's Atomic Habits: The Step By Step Guide To Turn Your Goals Into Reality","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","41,335 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51PujYOdzLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0735211292","October 16, 2018"
"1621318596-680","https://www.amazon.com/Sapiens-Humankind-Yuval-Noah-Harari/dp/0062316117/ref=pd_vtp_14?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0062316117&psc=1","Urban Survivor","Sapiens: A Brief History of Humankind","43,829 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41lZKXt1+ML._SY344_BO1,204,203,200_.jpg","978-0062316110","May 15, 2018"
"1621318656-999","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318656-1002","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","Thinking, Fast and Slow","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318666-1060","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","Thinking, Fast and Slow","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
"1621318601-689","https://www.amazon.com/Will-Teach-You-Rich-Second/dp/1523505745/ref=pd_vtp_13?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1523505745&psc=1","","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","7,383 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51v9NVwWHHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1523505746","May 14, 2019"
"1621318633-877","https://www.amazon.com/How-Happiness-Approach-Getting-Life/dp/0143114956/ref=pd_vtp_7?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0143114956&psc=1","","The How of Happiness: A New Approach to Getting the Life You Want","924 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51b3mH2BXYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143114956","December 30, 2008"
"1621318662-1022","https://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman/dp/0374533555/ref=pd_vtp_1?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0374533555&psc=1","Blink: The Power of Thinking Without Thinking","Thinking, Fast and Slow","19,358 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41wI53OEpCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0374533555","Farrar, Straus and Giroux"
"1621318613-789","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","Influence Short reads","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
